20:18:39.262182 ARP, Request who-has 192.168.223.254 tell 192.168.223.130, length 46
20:18:41.912225 ARP, Request who-has 192.168.223.105 (Broadcast) tell 192.168.223.130, length 46
20:18:41.912253 ARP, Request who-has 192.168.223.129 (Broadcast) tell 192.168.223.130, length 46
20:18:41.912278 ARP, Request who-has 192.168.223.132 (Broadcast) tell 192.168.223.130, length 46
20:18:41.912302 ARP, Request who-has 192.168.223.134 (Broadcast) tell 192.168.223.130, length 46
20:18:41.912326 ARP, Request who-has 192.168.223.135 (Broadcast) tell 192.168.223.130, length 46
20:18:41.912350 ARP, Request who-has 192.168.223.137 (Broadcast) tell 192.168.223.130, length 46
20:18:41.912395 ARP, Request who-has 192.168.223.138 (Broadcast) tell 192.168.223.130, length 46
20:18:41.912400 ARP, Request who-has 192.168.223.141 (Broadcast) tell 192.168.223.130, length 46
20:18:41.912431 ARP, Request who-has 192.168.223.142 (Broadcast) tell 192.168.223.130, length 46
20:18:41.912638 ARP, Request who-has 192.168.223.221 (Broadcast) tell 192.168.223.130, length 46
20:18:41.912643 ARP, Request who-has 192.168.223.222 (Broadcast) tell 192.168.223.130, length 46
20:18:41.912645 ARP, Request who-has 192.168.223.223 (Broadcast) tell 192.168.223.130, length 46
20:18:41.912646 ARP, Request who-has 192.168.223.224 (Broadcast) tell 192.168.223.130, length 46
20:18:41.912648 ARP, Request who-has 192.168.223.236 (Broadcast) tell 192.168.223.130, length 46
20:18:41.912649 ARP, Request who-has 192.168.223.237 (Broadcast) tell 192.168.223.130, length 46
20:18:41.913195 ARP, Reply 192.168.223.129 is-at 00:0c:29:a0:5b:95 (oui Unknown), length 46
20:18:41.915692 ARP, Request who-has 192.168.223.145 (Broadcast) tell 192.168.223.130, length 46
20:18:41.915816 ARP, Request who-has 192.168.223.146 (Broadcast) tell 192.168.223.130, length 46
20:18:41.915864 ARP, Request who-has 192.168.223.149 (Broadcast) tell 192.168.223.130, length 46
20:18:41.915919 ARP, Request who-has 192.168.223.150 (Broadcast) tell 192.168.223.130, length 46
20:18:41.915967 ARP, Request who-has 192.168.223.200 (Broadcast) tell 192.168.223.130, length 46
20:18:41.916014 ARP, Request who-has 192.168.223.201 (Broadcast) tell 192.168.223.130, length 46
20:18:42.009592 ARP, Request who-has 192.168.223.226 (Broadcast) tell 192.168.223.130, length 46
20:18:42.009733 ARP, Request who-has 192.168.223.227 (Broadcast) tell 192.168.223.130, length 46
20:18:42.009790 ARP, Request who-has 192.168.223.232 (Broadcast) tell 192.168.223.130, length 46
20:18:42.009844 ARP, Request who-has 192.168.223.233 (Broadcast) tell 192.168.223.130, length 46
20:18:42.012149 ARP, Request who-has 192.168.223.27 (Broadcast) tell 192.168.223.130, length 46
20:18:42.014807 ARP, Request who-has 192.168.223.28 (Broadcast) tell 192.168.223.130, length 46
20:18:42.014954 ARP, Request who-has 192.168.223.85 (Broadcast) tell 192.168.223.130, length 46
20:18:42.015035 ARP, Request who-has 192.168.223.86 (Broadcast) tell 192.168.223.130, length 46
20:18:42.015112 ARP, Request who-has 192.168.223.104 (Broadcast) tell 192.168.223.130, length 46
20:18:42.015188 ARP, Request who-has 192.168.223.105 (Broadcast) tell 192.168.223.130, length 46
20:18:42.015254 ARP, Request who-has 192.168.223.129 (Broadcast) tell 192.168.223.130, length 46
20:18:42.015301 ARP, Request who-has 192.168.223.132 (Broadcast) tell 192.168.223.130, length 46
20:18:42.015357 ARP, Request who-has 192.168.223.134 (Broadcast) tell 192.168.223.130, length 46
20:18:42.015405 ARP, Request who-has 192.168.223.135 (Broadcast) tell 192.168.223.130, length 46
20:18:42.015452 ARP, Request who-has 192.168.223.137 (Broadcast) tell 192.168.223.130, length 46
20:18:42.015499 ARP, Request who-has 192.168.223.138 (Broadcast) tell 192.168.223.130, length 46
20:18:42.015565 ARP, Request who-has 192.168.223.141 (Broadcast) tell 192.168.223.130, length 46
20:18:42.015613 ARP, Request who-has 192.168.223.142 (Broadcast) tell 192.168.223.130, length 46
20:18:42.015675 ARP, Request who-has 192.168.223.221 (Broadcast) tell 192.168.223.130, length 46
20:18:42.015720 ARP, Request who-has 192.168.223.222 (Broadcast) tell 192.168.223.130, length 46
20:18:42.015766 ARP, Request who-has 192.168.223.223 (Broadcast) tell 192.168.223.130, length 46
20:18:42.015816 ARP, Request who-has 192.168.223.224 (Broadcast) tell 192.168.223.130, length 46
20:18:42.015863 ARP, Request who-has 192.168.223.236 (Broadcast) tell 192.168.223.130, length 46
20:18:42.015909 ARP, Request who-has 192.168.223.237 (Broadcast) tell 192.168.223.130, length 46
20:18:42.015975 ARP, Reply 192.168.223.129 is-at 00:0c:29:a0:5b:95 (oui Unknown), length 46
20:18:42.120492 IP 192.168.223.130.34747 > 192.168.223.2.domain: 37668+ PTR? 1.223.168.192.in-addr.arpa. (44)
20:18:42.120516 IP 192.168.223.130.34747 > 192.168.223.2.domain: 37669+ PTR? 2.223.168.192.in-addr.arpa. (44)
20:18:42.120519 IP 192.168.223.130.34747 > 192.168.223.2.domain: 37670+ PTR? 128.223.168.192.in-addr.arpa. (46)
20:18:42.120591 IP 192.168.223.130.34747 > 192.168.223.2.domain: 37671+ PTR? 129.223.168.192.in-addr.arpa. (46)
20:18:42.120598 IP 192.168.223.130.34747 > 192.168.223.2.domain: 37672+ PTR? 254.223.168.192.in-addr.arpa. (46)
20:18:42.124127 IP 192.168.223.2.domain > 192.168.223.130.34747: 37668 NXDomain 0/0/0 (44)
20:18:42.124345 IP 192.168.223.2.domain > 192.168.223.130.34747: 37669 NXDomain 0/0/0 (44)
20:18:42.124706 IP 192.168.223.2.domain > 192.168.223.130.34747: 37670 NXDomain 0/0/0 (46)
20:18:42.125110 IP 192.168.223.2.domain > 192.168.223.130.34747: 37671 NXDomain 0/0/0 (46)
20:18:42.125489 IP 192.168.223.2.domain > 192.168.223.130.34747: 37672 NXDomain 0/0/0 (46)
20:18:42.126099 IP 192.168.223.130.44265 > 192.168.223.2.domain: 37919+ PTR? 130.223.168.192.in-addr.arpa. (46)
20:18:42.128026 IP 192.168.223.2.domain > 192.168.223.130.44265: 37919 NXDomain 0/0/0 (46)
20:18:42.128642 IP 192.168.223.130.43787 > 192.168.223.2.http: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:42.128696 IP 192.168.223.130.43787 > 192.168.223.128.http: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:42.128732 IP 192.168.223.130.43787 > 192.168.223.129.http: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:42.128736 IP 192.168.223.130.43787 > 192.168.223.254.http: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:42.128738 IP 192.168.223.130.43787 > 192.168.223.1.http: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:42.128741 IP 192.168.223.130.43787 > 192.168.223.2.3389: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:42.128778 IP 192.168.223.130.43787 > 192.168.223.128.3389: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:42.128782 IP 192.168.223.130.43787 > 192.168.223.129.3389: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:42.128820 IP 192.168.223.2.http > 192.168.223.130.43787: Flags [R.], seq 0, ack 2856256291, win 32767, length 0
20:18:42.128840 IP 192.168.223.2.3389 > 192.168.223.130.43787: Flags [R.], seq 0, ack 2856256291, win 32767, length 0
20:18:42.128866 IP 192.168.223.130.43787 > 192.168.223.254.3389: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:42.128870 IP 192.168.223.130.43787 > 192.168.223.1.3389: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:42.129176 IP 192.168.223.129.http > 192.168.223.130.43787: Flags [S.], seq 1097362451, ack 2856256291, win 5840, options [mss 1460], length 0
20:18:42.129230 IP 192.168.223.128.http > 192.168.223.130.43787: Flags [R.], seq 0, ack 2856256291, win 0, length 0
20:18:42.129237 IP 192.168.223.129.3389 > 192.168.223.130.43787: Flags [R.], seq 0, ack 2856256291, win 0, length 0
20:18:42.129285 IP 192.168.223.128.3389 > 192.168.223.130.43787: Flags [R.], seq 0, ack 2856256291, win 0, length 0
20:18:42.129731 IP 192.168.223.130.43787 > 192.168.223.129.http: Flags [R], seq 2856256291, win 0, length 0
20:18:42.650739 IP 192.168.223.128.netbios-ns > 192.168.223.2.netbios-ns: NBT UDP PACKET(137): REFRESH(8); REQUEST; UNICAST
20:18:43.231000 IP 192.168.223.130.43788 > 192.168.223.1.3389: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.231073 IP 192.168.223.130.43788 > 192.168.223.2.3389: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.231109 IP 192.168.223.130.43788 > 192.168.223.128.3389: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.231158 IP 192.168.223.130.43788 > 192.168.223.129.3389: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.231210 IP 192.168.223.130.43788 > 192.168.223.254.3389: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.231239 IP 192.168.223.130.43788 > 192.168.223.1.http: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.231266 IP 192.168.223.130.43788 > 192.168.223.128.http: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.231302 IP 192.168.223.130.43788 > 192.168.223.129.http: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.231355 IP 192.168.223.130.43788 > 192.168.223.254.http: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.231384 IP 192.168.223.130.43787 > 192.168.223.1.5900: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.231411 IP 192.168.223.130.43787 > 192.168.223.2.5900: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.231437 IP 192.168.223.130.43787 > 192.168.223.128.5900: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.231453 IP 192.168.223.130.43787 > 192.168.223.129.5900: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.231481 IP 192.168.223.130.43787 > 192.168.223.254.5900: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.231507 IP 192.168.223.130.43787 > 192.168.223.1.microsoft-ds: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.231535 IP 192.168.223.130.43787 > 192.168.223.2.microsoft-ds: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.231564 IP 192.168.223.130.43787 > 192.168.223.128.microsoft-ds: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.231620 IP 192.168.223.130.43787 > 192.168.223.129.microsoft-ds: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.231639 IP 192.168.223.130.43787 > 192.168.223.254.microsoft-ds: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.231655 IP 192.168.223.130.43787 > 192.168.223.1.mysql: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.231672 IP 192.168.223.130.43787 > 192.168.223.2.mysql: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.231701 IP 192.168.223.2.3389 > 192.168.223.130.43788: Flags [R.], seq 0, ack 2856190756, win 32767, length 0
20:18:43.231740 IP 192.168.223.2.5900 > 192.168.223.130.43787: Flags [R.], seq 0, ack 2856256291, win 32767, length 0
20:18:43.231756 IP 192.168.223.2.microsoft-ds > 192.168.223.130.43787: Flags [R.], seq 0, ack 2856256291, win 32767, length 0
20:18:43.231771 IP 192.168.223.2.mysql > 192.168.223.130.43787: Flags [R.], seq 0, ack 2856256291, win 32767, length 0
20:18:43.231797 IP 192.168.223.128.3389 > 192.168.223.130.43788: Flags [R.], seq 0, ack 2856190756, win 0, length 0
20:18:43.231813 IP 192.168.223.128.http > 192.168.223.130.43788: Flags [R.], seq 0, ack 2856190756, win 0, length 0
20:18:43.231831 IP 192.168.223.128.5900 > 192.168.223.130.43787: Flags [R.], seq 0, ack 2856256291, win 0, length 0
20:18:43.231847 IP 192.168.223.128.microsoft-ds > 192.168.223.130.43787: Flags [S.], seq 2842212660, ack 2856256291, win 64240, options [mss 1460], length 0
20:18:43.231872 IP 192.168.223.129.3389 > 192.168.223.130.43788: Flags [R.], seq 0, ack 2856190756, win 0, length 0
20:18:43.231887 IP 192.168.223.129.http > 192.168.223.130.43788: Flags [S.], seq 1113146295, ack 2856190756, win 5840, options [mss 1460], length 0
20:18:43.231902 IP 192.168.223.129.5900 > 192.168.223.130.43787: Flags [S.], seq 1110981633, ack 2856256291, win 5840, options [mss 1460], length 0
20:18:43.231919 IP 192.168.223.129.microsoft-ds > 192.168.223.130.43787: Flags [S.], seq 1100386984, ack 2856256291, win 5840, options [mss 1460], length 0
20:18:43.231959 IP 192.168.223.130.43787 > 192.168.223.128.microsoft-ds: Flags [R], seq 2856256291, win 0, length 0
20:18:43.231995 IP 192.168.223.130.43788 > 192.168.223.129.http: Flags [R], seq 2856190756, win 0, length 0
20:18:43.232012 IP 192.168.223.130.43787 > 192.168.223.129.5900: Flags [R], seq 2856256291, win 0, length 0
20:18:43.232041 IP 192.168.223.130.43787 > 192.168.223.129.microsoft-ds: Flags [R], seq 2856256291, win 0, length 0
20:18:43.233825 IP 192.168.223.130.43787 > 192.168.223.254.mysql: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.233882 IP 192.168.223.130.43787 > 192.168.223.1.netbios-ssn: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.233914 IP 192.168.223.130.43787 > 192.168.223.2.netbios-ssn: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.233940 IP 192.168.223.130.43787 > 192.168.223.128.mysql: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.233995 IP 192.168.223.130.43787 > 192.168.223.129.mysql: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.234052 IP 192.168.223.130.43787 > 192.168.223.254.netbios-ssn: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.234078 IP 192.168.223.130.43787 > 192.168.223.1.1723: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.234155 IP 192.168.223.130.43787 > 192.168.223.2.1723: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.234174 IP 192.168.223.130.43787 > 192.168.223.128.netbios-ssn: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.234210 IP 192.168.223.130.43787 > 192.168.223.129.netbios-ssn: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.234237 IP 192.168.223.130.43787 > 192.168.223.254.1723: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.234263 IP 192.168.223.130.43787 > 192.168.223.1.sunrpc: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.234290 IP 192.168.223.130.43787 > 192.168.223.2.sunrpc: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.234328 IP 192.168.223.130.43787 > 192.168.223.128.1723: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.234354 IP 192.168.223.130.43787 > 192.168.223.129.1723: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.234370 IP 192.168.223.130.43787 > 192.168.223.254.sunrpc: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.234390 IP 192.168.223.130.43787 > 192.168.223.1.ftp: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.234408 IP 192.168.223.130.43787 > 192.168.223.2.ftp: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.234444 IP 192.168.223.130.43787 > 192.168.223.128.sunrpc: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.234481 IP 192.168.223.2.netbios-ssn > 192.168.223.130.43787: Flags [R.], seq 0, ack 2856256291, win 32767, length 0
20:18:43.234498 IP 192.168.223.2.1723 > 192.168.223.130.43787: Flags [R.], seq 0, ack 2856256291, win 32767, length 0
20:18:43.234513 IP 192.168.223.2.sunrpc > 192.168.223.130.43787: Flags [R.], seq 0, ack 2856256291, win 32767, length 0
20:18:43.234539 IP 192.168.223.2.ftp > 192.168.223.130.43787: Flags [R.], seq 0, ack 2856256291, win 32767, length 0
20:18:43.234564 IP 192.168.223.128.mysql > 192.168.223.130.43787: Flags [R.], seq 0, ack 2856256291, win 0, length 0
20:18:43.234580 IP 192.168.223.128.netbios-ssn > 192.168.223.130.43787: Flags [S.], seq 2842266603, ack 2856256291, win 64240, options [mss 1460], length 0
20:18:43.234599 IP 192.168.223.128.1723 > 192.168.223.130.43787: Flags [R.], seq 0, ack 2856256291, win 0, length 0
20:18:43.234614 IP 192.168.223.128.sunrpc > 192.168.223.130.43787: Flags [R.], seq 0, ack 2856256291, win 0, length 0
20:18:43.234794 IP 192.168.223.129.mysql > 192.168.223.130.43787: Flags [S.], seq 1112742708, ack 2856256291, win 5840, options [mss 1460], length 0
20:18:43.234814 IP 192.168.223.129.netbios-ssn > 192.168.223.130.43787: Flags [S.], seq 1110984843, ack 2856256291, win 5840, options [mss 1460], length 0
20:18:43.234829 IP 192.168.223.129.1723 > 192.168.223.130.43787: Flags [R.], seq 0, ack 2856256291, win 0, length 0
20:18:43.234857 IP 192.168.223.130.43787 > 192.168.223.128.netbios-ssn: Flags [R], seq 2856256291, win 0, length 0
20:18:43.234916 IP 192.168.223.130.43787 > 192.168.223.129.mysql: Flags [R], seq 2856256291, win 0, length 0
20:18:43.234958 IP 192.168.223.130.43787 > 192.168.223.129.netbios-ssn: Flags [R], seq 2856256291, win 0, length 0
20:18:43.334304 IP 192.168.223.130.43788 > 192.168.223.1.sunrpc: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.334369 IP 192.168.223.130.43788 > 192.168.223.254.1723: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.334503 IP 192.168.223.130.43788 > 192.168.223.1.1723: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.334525 IP 192.168.223.130.43788 > 192.168.223.254.netbios-ssn: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.334542 IP 192.168.223.130.43788 > 192.168.223.1.netbios-ssn: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.334570 IP 192.168.223.130.43788 > 192.168.223.254.mysql: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.334586 IP 192.168.223.130.43788 > 192.168.223.1.mysql: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.334603 IP 192.168.223.130.43788 > 192.168.223.254.microsoft-ds: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.334629 IP 192.168.223.130.43788 > 192.168.223.1.microsoft-ds: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.334646 IP 192.168.223.130.43788 > 192.168.223.254.5900: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.334662 IP 192.168.223.130.43788 > 192.168.223.1.5900: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.334693 IP 192.168.223.130.43787 > 192.168.223.1.submission: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.334710 IP 192.168.223.130.43787 > 192.168.223.2.submission: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.334738 IP 192.168.223.130.43787 > 192.168.223.128.ftp: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.334766 IP 192.168.223.130.43787 > 192.168.223.129.sunrpc: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.334809 IP 192.168.223.130.43787 > 192.168.223.254.ftp: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.334828 IP 192.168.223.130.43787 > 192.168.223.1.http-alt: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.334857 IP 192.168.223.130.43787 > 192.168.223.2.http-alt: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.334904 IP 192.168.223.130.43787 > 192.168.223.128.submission: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.334932 IP 192.168.223.130.43787 > 192.168.223.129.ftp: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.334962 IP 192.168.223.130.43787 > 192.168.223.254.submission: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.334980 IP 192.168.223.130.43787 > 192.168.223.1.domain: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.335008 IP 192.168.223.130.43787 > 192.168.223.2.domain: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.335024 IP 192.168.223.130.43787 > 192.168.223.128.http-alt: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.335051 IP 192.168.223.130.43787 > 192.168.223.129.submission: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.335081 IP 192.168.223.2.submission > 192.168.223.130.43787: Flags [R.], seq 0, ack 2856256291, win 32767, length 0
20:18:43.335109 IP 192.168.223.2.http-alt > 192.168.223.130.43787: Flags [R.], seq 0, ack 2856256291, win 32767, length 0
20:18:43.335148 IP 192.168.223.128.ftp > 192.168.223.130.43787: Flags [R.], seq 0, ack 2856256291, win 0, length 0
20:18:43.335164 IP 192.168.223.128.submission > 192.168.223.130.43787: Flags [R.], seq 0, ack 2856256291, win 0, length 0
20:18:43.335182 IP 192.168.223.128.http-alt > 192.168.223.130.43787: Flags [R.], seq 0, ack 2856256291, win 0, length 0
20:18:43.335209 IP 192.168.223.129.sunrpc > 192.168.223.130.43787: Flags [S.], seq 1110660242, ack 2856256291, win 5840, options [mss 1460], length 0
20:18:43.335225 IP 192.168.223.129.ftp > 192.168.223.130.43787: Flags [S.], seq 1106983007, ack 2856256291, win 5840, options [mss 1460], length 0
20:18:43.335240 IP 192.168.223.129.submission > 192.168.223.130.43787: Flags [R.], seq 0, ack 2856256291, win 0, length 0
20:18:43.335323 IP 192.168.223.130.43787 > 192.168.223.129.sunrpc: Flags [R], seq 2856256291, win 0, length 0
20:18:43.335385 IP 192.168.223.130.43787 > 192.168.223.129.ftp: Flags [R], seq 2856256291, win 0, length 0
20:18:43.337190 IP 192.168.223.130.43788 > 192.168.223.1.ftp: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.337269 IP 192.168.223.130.43788 > 192.168.223.254.sunrpc: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.352154 IP 192.168.223.2.domain > 192.168.223.130.43787: Flags [S.], seq 852324449, ack 2856256291, win 64240, options [mss 1460], length 0
20:18:43.352384 IP 192.168.223.130.43787 > 192.168.223.2.domain: Flags [R], seq 2856256291, win 0, length 0
20:18:43.434893 IP 192.168.223.130.43788 > 192.168.223.1.http-alt: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.435063 IP 192.168.223.130.43788 > 192.168.223.2.submission: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.435093 IP 192.168.223.130.43788 > 192.168.223.128.ftp: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.435130 IP 192.168.223.130.43788 > 192.168.223.129.sunrpc: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.435183 IP 192.168.223.130.43788 > 192.168.223.254.ftp: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.435211 IP 192.168.223.130.43788 > 192.168.223.1.submission: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.435249 IP 192.168.223.130.43787 > 192.168.223.129.http-alt: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.435278 IP 192.168.223.130.43787 > 192.168.223.254.http-alt: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.435309 IP 192.168.223.130.43787 > 192.168.223.1.loc-srv: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.435338 IP 192.168.223.130.43787 > 192.168.223.2.loc-srv: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.435364 IP 192.168.223.130.43787 > 192.168.223.128.domain: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.435439 IP 192.168.223.130.43787 > 192.168.223.129.domain: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.435468 IP 192.168.223.130.43787 > 192.168.223.254.domain: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.435485 IP 192.168.223.130.43787 > 192.168.223.1.imap2: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.435501 IP 192.168.223.130.43787 > 192.168.223.2.imap2: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.435517 IP 192.168.223.130.43787 > 192.168.223.128.loc-srv: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.435536 IP 192.168.223.130.43787 > 192.168.223.254.loc-srv: Flags [S], seq 2856256290, win 1024, options [mss 1460], length 0
20:18:43.435584 IP 192.168.223.2.submission > 192.168.223.130.43788: Flags [R.], seq 0, ack 2856190756, win 32767, length 0
20:18:43.435602 IP 192.168.223.2.loc-srv > 192.168.223.130.43787: Flags [R.], seq 0, ack 2856256291, win 32767, length 0
20:18:43.435618 IP 192.168.223.2.imap2 > 192.168.223.130.43787: Flags [R.], seq 0, ack 2856256291, win 32767, length 0
20:18:43.435643 IP 192.168.223.128.ftp > 192.168.223.130.43788: Flags [R.], seq 0, ack 2856190756, win 0, length 0
20:18:43.435659 IP 192.168.223.128.domain > 192.168.223.130.43787: Flags [R.], seq 0, ack 2856256291, win 0, length 0
20:18:43.435686 IP 192.168.223.129.sunrpc > 192.168.223.130.43788: Flags [S.], seq 1117011959, ack 2856190756, win 5840, options [mss 1460], length 0
20:18:43.435712 IP 192.168.223.129.http-alt > 192.168.223.130.43787: Flags [R.], seq 0, ack 2856256291, win 0, length 0
20:18:43.435736 IP 192.168.223.129.domain > 192.168.223.130.43787: Flags [S.], seq 1113983387, ack 2856256291, win 5840, options [mss 1460], length 0
20:18:43.435806 IP 192.168.223.128.loc-srv > 192.168.223.130.43787: Flags [S.], seq 2842349876, ack 2856256291, win 64240, options [mss 1460], length 0
20:18:43.435837 IP 192.168.223.130.43788 > 192.168.223.129.sunrpc: Flags [R], seq 2856190756, win 0, length 0
20:18:43.435873 IP 192.168.223.130.43787 > 192.168.223.129.domain: Flags [R], seq 2856256291, win 0, length 0
20:18:43.435889 IP 192.168.223.130.43787 > 192.168.223.128.loc-srv: Flags [R], seq 2856256291, win 0, length 0
20:18:43.437837 IP 192.168.223.130.43788 > 192.168.223.1.domain: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.437892 IP 192.168.223.130.43788 > 192.168.223.2.domain: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.437921 IP 192.168.223.130.43788 > 192.168.223.128.http-alt: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.437956 IP 192.168.223.130.43788 > 192.168.223.129.submission: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
20:18:43.437991 IP 192.168.223.130.43788 > 192.168.223.254.submission: Flags [S], seq 2856190755, win 1024, options [mss 1460], length 0
